date;text,,,,,,,,,,,,,
"2018-09-13 20:55;""Whoa! Tomorrow is Friday! @ mmoszkowicz @ tascheim @ reedhastings @ OliverBerben it would be great to hear some good news! # SaveShadowhunters""",,,,,,,,,,,,,
"2018-09-13 20:18;""# SaveColony @ netflix @ NetflixLifee @ reedhastings @ neilhunt @ tedsarandoss @ AmazonStudios @ jnsalke @ amazonprimenow @ PrimeVideo @tedbezos @ hulu @ hulu_support @ DEADLINE @ nerdist @ FilmDailyNews @ DenofGeekUShttps://twitter.com/momkidschannel/status/1040361229351510016 …""",,,,,,,,,,,,,
"2018-09-13 20:16;""# SaveColony @ netflix @ NetflixLifee @ reedhastings @ neilhunt @ tedsarandoss @ AmazonStudios @ jnsalke @ DEADLINE @ nerdist @ DenofGeekUS @ FilmDailyNewshttps://twitter.com/cdr_pete/status/1040236332264693760 …""",,,,,,,,,,,,,
"2018-09-13 20:02;""PLEASE @ BBCAMERICA at least give it a movie"," like Netflix did for Sense8 and NBC is doing for Timeless! # DirkGentlyIsntOver @ netflix @ NetflixLifee @ reedhastings @ hulu @ hulu_support @ AMC_TV @ ofConfusion @ IdeateUSAhttps://twitter.com/Holistic3346/status/1040375410423259136 …""",,,,,,,,,,,,
"2018-09-13 18:25;""No he isn't. He claims a specific woman engaged in specific immoral behavior and violated her contract with him. Both men and women can and do act terribly. Both men and women can be and are wronged. It would be sexist and false to suggest otherwise.""",,,,,,,,,,,,,
"2018-09-13 18:02;""# SaveGotham""",,,,,,,,,,,,,
"2018-09-13 17:59;""Join us again tomorrow! Here are the hashtags we use everyday except Sunday # SaveGotham # GothamNeedsYou @ netflix @ reedhastings @ amazonstudios @ thedcuniverse @ hulu @ warnerbrostv @ gotham pic.twitter.com/SQyykb7rom""",,,,,,,,,,,,,
"2018-09-13 17:58;""Thanks for tweeting with us! We so appreciate everyone who takes the time to help us with our campaign to # SaveGotham # GothamNeedsYou @ netflix @ reedhastings @ amazonstudios @ thedcuniverse @ hulu @ warnerbrostv @ gotham pic.twitter.com/Fftxr6m7QT""",,,,,,,,,,,,,
"2018-09-13 17:56;""For a whole week we are thanking Gotham. Use our temporary hashtags when tweeting! # SaveGotham # GothamNeedsYou @ netflix @ reedhastings @ amazonstudios @ thedcuniverse @ hulu @ warnerbrostv @ gotham pic.twitter.com/hzGARade6d""",,,,,,,,,,,,,
"2018-09-13 17:54;""Come back at 9pm tonight to watch 1x07 Penguin’s Umbrella and tweet along with us! # SaveGotham # GothamNeedsYou @ netflix @ reedhastings @ amazonstudios @ thedcuniverse @ hulu @ warnerbrostv @ gotham pic.twitter.com/750FH2bZym""",,,,,,,,,,,,,
"2018-09-13 17:52;""Make sure to find out when to send your letters so they reach the studios for our target date. # SaveGotham # GothamNeedsYou @ netflix @ reedhastings @ amazonstudios @ thedcuniverse @ hulu @ warnerbrostv @ gotham pic.twitter.com/qo7GvsIKcv""",,,,,,,,,,,,,
"2018-09-13 17:48;""I cannot wait to see Jeremiah! And his green hair! Also Selina really needs to kick his ass # SaveGotham # GothamNeedsYou @ netflix @ reedhastings @ amazonstudios @ thedcuniverse @ hulu @ warnerbrostv @ gotham pic.twitter.com/uwWdRSZW0x""",,,,,,,,,,,,,
"2018-09-13 17:46;""Same here. # SaveGotham # GothamNeedsYou @ netflix @ reedhastings @ amazonstudios @ thedcuniverse @ hulu @ warnerbrostv @ gothamhttps://twitter.com/MariahSturt/status/1040355507662413834 …""",,,,,,,,,,,,,
"2018-09-13 17:42;""# SaveShadowhunters @ FreeformTV @ Netflix @ Hulu @ ConstantinFilm @ larrytanz @ reedhastings @ mmoszkowicz @ tascheim @ kareyburke @ lynnbarrieabc @ amazon @ AmazonStudios @ JeffBezos @ AppleTV @ CBC @ CBS @ MTV @ SonyCrackle @ SonyPictures @ berger710 @ OliverBerben # BestWayToAWomansHeart""",,,,,,,,,,,,,
"2018-09-13 17:42;""I am so looking forward to seeing Oswald with his pet dog"," Ed # SaveGotham # GothamNeedsYou @ netflix @ reedhastings @ amazonstudios @ thedcuniverse @ hulu @ warnerbrostv @ gotham pic.twitter.com/fYrsWCNkoj""",,,,,,,,,,,,
"2018-09-13 17:41;""# SaveGotham # GothamNeedsYou @ netflix @ reedhastings @ amazonstudios @ thedcuniverse @ hulu @ warnerbrostv @ gotham So many more amazing stories to be told. Please pick up Gotham.pic.twitter.com/AxzxikNQO4""",,,,,,,,,,,,,
"2018-09-13 17:41;""Muy buena entrevista a Reed Hastings co-fundador y CEO de Netflix. # organizaciones # diseño # futuro # Liderazgo # efectivo # Altodesempeño # coraje https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.ted.com%2Ftalks%2Freed_hastings_how_netflix_changed_entertainment_and_where_it_s_headed&h=AT1rmmsPQooefVy2qNxa_utOYCF5SWzNrABIFD6dtwHgf7Ereydtr_YCq-4U-YdtqkeLCBYbI5wexqDA9dJ0nsReVoGLhzbq94a87GLHQQTyZZXIlPIYUbPDvpkZULbjzHxBVXM&s=1 …""",,,,,,,,,,,,,
"2018-09-13 17:38;""Keep tweeting Gothamites! We want our voices to be heard! # SaveGotham # GothamNeedsYou @ netflix @ reedhastings @ amazonstudios @ thedcuniverse @ hulu @ warnerbrostv @ gotham pic.twitter.com/2MObdEV9FJ""",,,,,,,,,,,,,
"2018-09-13 17:35;""Lee infected was my favourite storyline for her. I miss season one Lee too # SaveGotham # GothamNeedsYou @ netflix @ reedhastings @ amazonstudios @ thedcuniverse @ hulu @ warnerbrostv @ gotham pic.twitter.com/INcSKnNXcx""",,,,,,,,,,,,,
"2018-09-13 17:31;""I still really wanted to see Selina telling Bruce that his clone pushed her out the window # SaveGotham # GothamNeedsYou @ netflix @ reedhastings @ amazonstudios @ thedcuniverse @ hulu @ warnerbrostv @ gotham pic.twitter.com/ROEXlaGZDx""",,,,,,,,,,,,,
"2018-09-13 17:28;""Just listen to Jim. It’s worth trying to # SaveGotham # GothamNeedsYou @ netflix @ reedhastings @ amazonstudios @ thedcuniverse @ hulu @ warnerbrostv @ gotham pic.twitter.com/fGxP4ZL5c1""",,,,,,,,,,,,,
"2018-09-13 17:27;""I definitely think we need to try. Nothing bad has ever come from trying # SaveGotham # GothamNeedsYou @ netflix @ reedhastings @ amazonstudios @ thedcuniverse @ hulu @ warnerbrostv @ gotham pic.twitter.com/mEkLrTFkTT""",,,,,,,,,,,,,
"2018-09-13 17:24;""Imagine being so badass that being held hostage is a bore lol # SaveGotham # GothamNeedsYou @ netflix @ reedhastings @ amazonstudios @ thedcuniverse @ hulu @ warnerbrostv @ gotham pic.twitter.com/yuwpi2SRUu""",,,,,,,,,,,,,
"2018-09-13 17:20;""Our campaign is about gratitude and appreciation for Gotham! We love this show so much and want to see more if it"," so we will try our very best to make that happen # SaveGotham # GothamNeedsYou @ netflix @ reedhastings @ amazonstudios @ thedcuniverse @ hulu @ warnerbrostv @ gotham pic.twitter.com/yZBxPyB9HG""",,,,,,,,,,,,
"2018-09-13 17:18;""Netflix CEO Reed Hastings: bitch fix this mess before i have to get involved Norm Macdonald: https://twitter.com/Variety/status/1040267705427914752 …""",,,,,,,,,,,,,
"2018-09-13 17:16;""These will be the temporary hashtags for that week. # SaveGotham # GothamNeedsYou @ netflix @ reedhastings @ amazonstudios @ thedcuniverse @ hulu @ warnerbrostv @ gotham pic.twitter.com/TyO29KqonQ""",,,,,,,,,,,,,
"2018-09-13 17:15;""We will be hosting a week of gratitude where we thank Gotham. # SaveGotham # GothamNeedsYou @ netflix @ reedhastings @ amazonstudios @ thedcuniverse @ hulu @ warnerbrostv @ gotham pic.twitter.com/9xiGdHgse7""",,,,,,,,,,,,,
"2018-09-13 17:11;""Our letter campaign is all about showing our appreciation and gratitude to the cast and crew. Make sure to find out when to send them so they reach the studios in time # SaveGotham # GothamNeedsYou @ netflix @ reedhastings @ amazonstudios @ thedcuniverse @ hulu @ warnerbrostv @ gotham pic.twitter.com/kGJsUkW7i6""",,,,,,,,,,,,,
"2018-09-13 17:08;""Our US Gotham rewatch is tonight at 9pm! Join us as we tweet along! We’ll be watching 1x07 Penguin’s Umbrella # SaveGotham # GothamNeedsYou @ netflix @ reedhastings @ amazonstudios @ thedcuniverse @ hulu @ warnerbrostv @ gotham pic.twitter.com/OANLp1Gmjc""",,,,,,,,,,,,,
"2018-09-13 17:00;""It’s Gotham Power Hour Time! Get tweeting about your love for this fantastic show fam! # SaveGotham # GothamNeedsYou @ netflix @ reedhastings @ amazonstudios @ thedcuniverse @ hulu @ warnerbrostv @ gotham pic.twitter.com/eKwkni8Jwb""",,,,,,,,,,,,,
"2018-09-13 15:46;""Thank you uninformed liberal voters",Gov. Moonbeam,Democrat Party,Tom Steyer, Reed Hastings,"various liberal organizations and http://newspapers.You have put Californians in even more danger. Good job dunderheads.http://www.capoliticalreview.com/top-stories/prop-57-favored-violent-criminals-over-public-safety/ …""",,,,,,,,
"2018-09-13 15:39;""# NETFLIX Renews # Insatiable And Cancels # MichelleWolf's Show # TheBreak Is # Pathetic https://youtu.be/2HqG8cbiv6Y via @ YouTube # ShameOnYou # TedSarandos and # ReedHastings! # CancelInsatiable # Cancel13ReasonsWhy # 13RW # Cancel13RW # 13ReasonsWhy # NETFLIXfail # EpicFAIL # PRnightmare""",,,,,,,,,,,,,
"2018-09-13 15:17;""SAVE OUR SHOW NOW PLEASE # SaveShadowhunters # PickUpShadowhunters""",,,,,,,,,,,,,
"2018-09-13 14:55;""@ reedhastings @ netfix Do you realize that a large % of parents wants to watch something with their kids and would prefer better language. Why do you not run a pole and see what your viewers thing and thing about using # Jesus as a swear word like some of your shows do!""",,,,,,,,,,,,,
"2018-09-13 14:51;""@ reedhastings @ netflix. Just watched OZARK. good", but you can show respect to my Gods name: # Jesus. Its disgraceful! Even if you do not believe. you can create just as good shows without bad language. You make money our of me," you can at least respect me. # Netflix""",,,,,,,,,,,
"2018-09-13 14:42;""@ netflix", @ reedhastings - We've done an amazing series analyzing the audiences of the biggest players in # streamingvideo. Incredible insights, incl income, fave brands, TV shows, sports teams," etc. Courtesy of our @ StatSocial social audience insights toolhttp://goo.gl/YHJcT1""",,,,,,,
"2018-09-13 14:25;""Content for content providers! @ reedhastings @ cue @ chriscox @ MGM_Studios @ YouTubeTV @ FoxStudiospic.twitter.com/7nwzQ2zghq""",,,,,,,,,,,,,
"2018-09-13 14:09;""An open letter to: Netflix CEO Reed Hastings https://www.linkedin.com/pulse/open-letter-netflix-ceo-reed-hastings-richard-blackwell/ …""",,,,,,,,,,,,,
"2018-09-13 13:36;""Idea for a new", sexy, tech ETF: # MAGNAT: # Microsoft, # Apple, # Google, # Netflix, # Amazon," and # Tesla What do you think? @ satyanadella @ tim_cook @ sundarpichai @ reedhastings @ JeffBezos @ elonmusk""",,,,,,
"2018-09-13 12:25;""Yeah.. whatever # RenewGypsy # Gypsy # SaveGypsy # SophieCookson # NaomiWatts @ hulu @ Working_Title @ UniversalPics @ hbo @ netflix @ KristyChanPark @ reedhastings @ AmazonStudios @ Showtime @ Cinemax @ STARZ @ TheCW @ lifetimetv @ nbc @ kellyb @ jonthecaren @ lnr516https://www.youtube.com/watch?v=eTCmIjQnEUo&feature=youtu.be …""",,,,,,,,,,,,,
"2018-09-13 11:54;""There was and still is! The show’s getting new fans all the time! # DirkGentlyIsntOver @ BBCAMERICA @ netflix @ NetflixLifee @ reedhastings @ hulu @ hulu_support @ AMC_TV @ ofConfusion @ IdeateUSAhttps://twitter.com/AmbyWerewolf/status/1039442622559936512 …""",,,,,,,,,,,,,
"2018-09-13 11:37;""# Colony # SaveColony @ netflix @ NetflixLifee @ reedhastings @ neilhunt @ tedsarandoss @ AmazonStudios @ jnsalke @ CarltonCuse @ WrathOfCondal @ WesTooke @ DEADLINE @ nerdist @ DenofGeekUS @ FilmDailyNewshttps://twitter.com/Deviant101101/status/1040262620140523520 …""",,,,,,,,,,,,,
"2018-09-13 11:14;""@ reedhastings I hope you will be formally apologizing for @ normmacdonald &his insulting comment about # Downsyndrome and # MeToo This insult to women"," families w/those w/DownSyndrome &society at large needs to be addressed & I hope you choose to distance @ netfix from him @ abcnews""",,,,,,,,,,,,
"2018-09-13 11:00;""Join 157K+ supporters today # SaveShadowhunters # PickupShadowhunters @ reedhastings @ Naomi718 @ ConstantinFilm @ mmoszkowicz @ OliverBerben @ FreeformTV @ tascheim @ bensherwoodhttps://www.change.org/p/anyone-who-this-show-has-saved-save-shadowhunters …""",,,,,,,,,,,,,
"2018-09-13 10:42;""ITW de Reed Hastings"," patron de Netflix N’oublions pas qu’il s’agit d’une guerre entre les salles françaises et Netflix. pic.twitter.com/VYEX6GIauQ""",,,,,,,,,,,,
"2018-09-13 10:40;""@ reedhastings Dear Reed Hastings please please give us 4 more seasons Fuller house season 5 & 6 & 7 & 8 please please""",,,,,,,,,,,,,
"2018-09-13 10:28;""Why don't you hold up a severed head of Reed Hastings. It worked so well for you last time.""",,,,,,,,,,,,,
"2018-09-13 09:09;""RT @ Forbes: Reed Hastings of Netflix is the world's 8th most innovative leader: http://on.forbes.com/6018DIsb6 pic.twitter.com/Fa8vw62lRq""",,,,,,,,,,,,,
"2018-09-13 09:00;""At the TED2018 conference in Vancouver", Reed Hastings, Netflix co-founder and CEO, discussed the $8bn the company will spend on content development this year. The figure silenced the audience," prompting Hastings to quip: “It’s not as much as it sounds.” http://bit.ly/2Q7kFBq pic.twitter.com/KYmK7WQuxw""",,,,,,,,,
"2018-09-13 08:24;""@ FreeformTV @ Netflix @ Hulu @ ConstantinFilm @ NetflixUK @ NetflixLAT @ larrytanz @ reedhastings @ mmoszkowicz @ tascheim @ kareyburke @ lynnbarrieabc @ amazon @ AmazonStudios @ JeffBezos @ AppleTV @ CBC @ CBS @ MTV @ SonyCrackle @ SonyPictures @ berger710 @ OliverBerben # SAVESHADOWHUNTERS""",,,,,,,,,,,,,
"2018-09-13 08:01;""# SaveShadowhunters Go Go Gopic.twitter.com/DCuvDNoT2Z""",,,,,,,,,,,,,
"2018-09-13 07:48;""Love it!!!!""",,,,,,,,,,,,,
"2018-09-13 07:26;""# SaveColony @ netflix @ NetflixLifee @ reedhastings @ neilhunt @ tedsarandoss @ AmazonStudios. @ jnsalke @ amazonprimenow @ PrimeVideo @tedbezos @ hulu @ hulu_support @ DEADLINE @ FilmDailyNews @ nerdisthttps://twitter.com/BarrionuevoXavi/status/1040141378368491520 …""",,,,,,,,,,,,,
"2018-09-13 07:22;""# Colony # SaveColony @ netflix @ NetflixLifee @ reedhastings @ neilhunt @ tedsarandoss @ DEADLINE @ nerdist @ FilmDailyNews @ DenofGeekUShttps://twitter.com/BennieWehmeyer/status/1040141358516908033 …""",,,,,,,,,,,,,
"2018-09-13 07:20;""@ FreeformTV @ Netflix @ Hulu @ ConstantinFilm @ NetflixUK @ NetflixLAT @ larrytanz @ reedhastings @ mmoszkowicz @ tascheim @ kareyburke @ lynnbarrieabc @ amazon @ AmazonStudios @ JeffBezos @ AppleTV @ CBC @ CBS @ MTV @ SonyCrackle @ SonyPictures @ berger710 @ OliverBerben # SAVESHADOWHUNTERS""",,,,,,,,,,,,,
"2018-09-13 07:20;""@ FreeformTV @ Netflix @ Hulu @ ConstantinFilm @ NetflixUK @ NetflixLAT @ larrytanz @ reedhastings @ mmoszkowicz @ tascheim @ kareyburke @ lynnbarrieabc @ amazon @ AmazonStudios @ JeffBezos @ AppleTV @ CBC @ CBS @ MTV @ SonyCrackle @ SonyPictures @ berger710 @ OliverBerben # SAVESHADOWHUNTERS""",,,,,,,,,,,,,
"2018-09-13 07:20;""@ FreeformTV @ Netflix @ Hulu @ ConstantinFilm @ NetflixUK @ NetflixLAT @ larrytanz @ reedhastings @ mmoszkowicz @ tascheim @ kareyburke @ lynnbarrieabc @ amazon @ AmazonStudios @ JeffBezos @ AppleTV @ CBC @ CBS @ MTV @ SonyCrackle @ SonyPictures @ berger710 @ OliverBerben # SAVESHADOWHUNTERS""",,,,,,,,,,,,,
"2018-09-13 07:20;""@ FreeformTV @ Netflix @ Hulu @ ConstantinFilm @ NetflixUK @ NetflixLAT @ larrytanz @ reedhastings @ mmoszkowicz @ tascheim @ kareyburke @ lynnbarrieabc @ amazon @ AmazonStudios @ JeffBezos @ AppleTV @ CBC @ CBS @ MTV @ SonyCrackle @ SonyPictures @ berger710 @ OliverBerben # SAVESHADOWHUNTERS""",,,,,,,,,,,,,
"2018-09-13 07:20;""@ FreeformTV @ Netflix @ Hulu @ ConstantinFilm @ NetflixUK @ NetflixLAT @ larrytanz @ reedhastings @ mmoszkowicz @ tascheim @ kareyburke @ lynnbarrieabc @ amazon @ AmazonStudios @ JeffBezos @ AppleTV @ CBC @ CBS @ MTV @ SonyCrackle @ SonyPictures @ berger710 @ OliverBerben # SAVESHADOWHUNTERS""",,,,,,,,,,,,,
"2018-09-13 06:57;""I feel there is going to be a spike of # SaveShadowhunters tweets again!! Thank you @ NICKIMINAJ""",,,,,,,,,,,,,
"2018-09-13 04:44;""Bring back # Gypsy # RenewGypsy # GypsySeasonTwo @ netflix @ reedhastings @ Netflixhelpspic.twitter.com/GCSOrl0sCD""",,,,,,,,,,,,,
"2018-09-13 00:43;""Kathy....have you read this? Pay particular attention to part about black female comedians and notice how the publicist interrupted when the # netflix execs were asked about # louisck. Hmm https://www.google.com/amp/s/www.nytimes.com/2018/09/09/arts/television/netflix-comedy-strategy-exclusive.amp.html … @ reedhastings""",,,,,,,,,,,,,
"2018-09-13 00:31;""Save us @ FreeformTV @ Netflix @ Hulu @ ConstantinFilm @ NetflixUK @ NetflixLAT @ larrytanz @ reedhastings @ mmoszkowicz @ tascheim @ kareyburke @ lynnbarrieabc @ amazon @ AmazonStudios @ JeffBezos @ AppleTV @ CBC @ CBS @ MTV @ SonyCrackle @ SonyPictures @ berger710 @ OliverBerben # SAVESHADOWHUNTERS""",,,,,,,,,,,,,
"2018-09-13 00:30;""Ofc @ FreeformTV @ Netflix @ Hulu @ ConstantinFilm @ NetflixUK @ NetflixLAT @ larrytanz @ reedhastings @ mmoszkowicz @ tascheim @ kareyburke @ lynnbarrieabc @ amazon @ AmazonStudios @ JeffBezos @ AppleTV @ CBC @ CBS @ MTV @ SonyCrackle @ SonyPictures @ berger710 @ OliverBerben # SAVESHADOWHUNTERS""",,,,,,,,,,,,,
"2018-09-13 00:29;""@ FreeformTV @ Netflix @ Hulu @ ConstantinFilm @ NetflixUK @ NetflixLAT @ larrytanz @ reedhastings @ mmoszkowicz @ tascheim @ kareyburke @ lynnbarrieabc @ amazon @ AmazonStudios @ JeffBezos @ AppleTV @ CBC @ CBS @ MTV @ SonyCrackle @ SonyPictures @ berger710 @ OliverBerben # SAVESHADOWHUNTERS""",,,,,,,,,,,,,
"2018-09-13 00:25;""And why haven't we been saved already? @ Netflix @ Hulu @ ConstantinFilm @ larrytanz @ reedhastings @ tascheim @ kareyburke @ lynnbarrieabc @ AmazonStudios @ AmazonStudios @ JeffBezos @ CBC @ CBS @ MTV @ SonyPictures @ FOXTV @ AppleTV @ TheCW @ berger710 @ OliverBerben @ ABCNetwork # SaveShadowhuntershttps://twitter.com/joyfuljukebox/status/1039972840823513089 …""",,,,,,,,,,,,,
"2018-09-13 00:20;""Thank you @ NICKIMINAJ for shining some light on our powerful famdom and # SaveShadowhunters campaign!! I wish the executives of the networks and streaming platforms would take that into consideration and save our show. @ netflix @ reedhastings @ FreeformTV @ tascheim @ kareyburke @ huluhttps://twitter.com/BasicShadowStuf/status/1039986110074576896 …""",,,,,,,,,,,,,
"2018-09-13 00:11;""# Colony # SaveColony @ netflix @ NetflixLifee @ reedhastings @ neilhunt @ tedsarandoss @ AmazonStudios @ jnsalke @ hulu @ hulu_supporthttps://twitter.com/jwsnyderjr/status/1040070166804156416 …""",,,,,,,,,,,,,
"2018-09-13 00:00;""YASS! WE ARE THE BEST! # SaveShadowhunterspic.twitter.com/BjTr0G1pJY""",,,,,,,,,,,,,
"2018-09-12 23:56;""Crueldad pura # Gypsy # RenewGypsy # SaveGypsy # SophieCookson # NaomiWatts @ hulu @ Working_Title @ UniversalPics @ hbo @ netflix @ KristyChanPark @ reedhastings @ AmazonStudios @ Showtime @ Cinemax @ STARZ @ TheCW @ lifetimetv @ nbc @ kellyb @ jonthecaren @ lnr516https://www.youtube.com/watch?v=eTCmIjQnEUo&feature=youtu.be …""",,,,,,,,,,,,,
"2018-09-12 23:52;""# Gypsy # RenewGypsy # SaveGypsy # SophieCookson # NaomiWatts @ hulu @ Working_Title @ UniversalPics @ hbo @ netflix @ KristyChanPark @ reedhastings @ AmazonStudios @ Showtime @ Cinemax @ STARZ @ TheCW @ lifetimetv @ nbc @ kellyb @ jonthecaren @ lnr516 https://www.youtube.com/watch?v=eTCmIjQnEUo&feature=youtu.be …""",,,,,,,,,,,,,
"2018-09-12 23:50;""Really hot! # Jeaney # Gypsy # RenewGypsy # SaveGypsy # SophieCookson # NaomiWatts @ hulu @ Working_Title @ UniversalPics @ hbo @ netflix @ KristyChanPark @ reedhastings @ AmazonStudios @ Showtime @ Cinemax @ STARZ @ TheCW @ lifetimetv @ nbc @ kellyb @ jonthecaren @ lnr516 https://www.youtube.com/watch?v=eTCmIjQnEUo&feature=youtu.be …""",,,,,,,,,,,,,
"2018-09-12 23:38;""# Gypsy # RenewGypsy # SaveGypsy # SophieCookson # NaomiWatts @ hulu @ Working_Title @ UniversalPics @ hbo @ netflix @ KristyChanPark @ reedhastings @ AmazonStudios @ Showtime @ Cinemax @ STARZ @ TheCW @ lifetimetv @ nbc @ kellyb @ jonthecaren @ lnr516https://twitter.com/mimisilvanita/status/1040059601771737088 …""",,,,,,,,,,,,,
"2018-09-12 22:40;""# saveshadowhunters yes! @tv networks what are you waiting for? the rights carved in stone? DO SOMETHING!!pic.twitter.com/FMHz9kc99O""",,,,,,,,,,,,,
"2018-09-12 22:22;""# Colony # SaveColony @ netflix @ NetflixLifee @ reedhastings @ neilhunt. @ tedsarandoss @ AmazonStudios @ jnsalke @ hulu @ hulu_support @ DEADLINE @ nerdist @ DenofGeekUShttps://twitter.com/Suzanne24630292/status/1040061277794652160 …""",,,,,,,,,,,,,
"2018-09-12 22:15;""Okay", today is my birthday so what about # SaveShadowhunters? It’d be one of the best birthday present ever," js. Pretty please? @ netflix @ larrytanz @ reedhastings @ mmoszkowicz @ FreeformTV @ DisneyABCTV @ CBSAllAccess @ AmazonStudios @ PrimeVideo @ hulu @ CBC @ SonyCrackle""",,,,,,,,,,,
"2018-09-12 22:11;""@ FreeformTV @ Netflix @ Hulu @ ConstantinFilm @ NetflixUK @ NetflixLAT @ larrytanz @ reedhastings @ mmoszkowicz @ tascheim @ kareyburke @ lynnbarrieabc @ amazon @ AmazonStudios @ JeffBezos @ AppleTV @ CBC @ CBS @ MTV @ SonyCrackle @ SonyPictures @ berger710 @ OliverBerben # SAVESHADOWHUNTERS""",,,,,,,,,,,,,
